id,timestamp,serial_number,latitude,longitude,car_count,traffic_speed,traffic_density,pedestrian_count,pedestrian_density,ambient_light,lighting_class,lamp_power,weather,dimming_level,computed_dimming_level,corrected_dimming_level
8117,2025-03-09T16:00:00,ai_model_for_test,47.22486,39.702285,19,20.07,0.24,7,0.17,32866.0,B1,0.0,rain,0.0,,0.0
8118,2025-03-09T17:00:00,ai_model_for_test,47.22486,39.702285,36,26.12,0.45,16,0.4,3073.0,B1,0.0,rain,0.0,,70.0
8119,2025-03-09T18:00:00,ai_model_for_test,47.22486,39.702285,48,30.74,0.6,9,0.23,4142.0,B1,105.0,rain,70.0,,80.0
8120,2025-03-09T19:00:00,ai_model_for_test,47.22486,39.702285,60,51.83,0.75,32,0.8,156.0,B1,120.0,clear,80.0,,79.0
8121,2025-03-09T20:00:00,ai_model_for_test,47.22486,39.702285,40,10.12,0.5,6,0.15,43.0,B1,118.5,clear,79.0,,74.0
8122,2025-03-09T21:00:00,ai_model_for_test,47.22486,39.702285,13,36.81,0.16,13,0.33,45.0,B1,111.0,clear,74.0,,49.0
8123,2025-03-09T22:00:00,ai_model_for_test,47.22486,39.702285,20,36.01,0.25,18,0.45,27.0,B1,73.5,clear,49.0,,51.0
8124,2025-03-09T23:00:00,ai_model_for_test,47.22486,39.702285,12,23.57,0.15,10,0.25,7.0,B1,76.5,clear,51.0,,45.0
8125,2025-03-10T00:00:00,ai_model_for_test,47.22486,39.702285,6,27.41,0.07,2,0.05,96.0,B1,67.5,rain,45.0,,51.0
8126,2025-03-10T01:00:00,ai_model_for_test,47.22486,39.702285,1,27.02,0.01,2,0.05,136.0,B1,76.5,rain,51.0,,44.0
8127,2025-03-10T02:00:00,ai_model_for_test,47.22486,39.702285,5,15.47,0.06,0,0.0,55.0,B1,66.0,rain,44.0,,48.0
8128,2025-03-10T03:00:00,ai_model_for_test,47.22486,39.702285,5,25.89,0.06,1,0.03,113.0,B1,72.0,rain,48.0,,51.0
8129,2025-03-10T04:00:00,ai_model_for_test,47.22486,39.702285,6,21.72,0.07,2,0.05,145.0,B1,76.5,rain,51.0,,51.0
8130,2025-03-10T05:00:00,ai_model_for_test,47.22486,39.702285,9,35.37,0.11,2,0.05,150.0,B1,76.5,rain,51.0,,56.0
8131,2025-03-10T06:00:00,ai_model_for_test,47.22486,39.702285,14,16.36,0.17,7,0.17,5499.0,B1,84.0,rain,56.0,,43.0
8132,2025-03-10T07:00:00,ai_model_for_test,47.22486,39.702285,42,22.84,0.53,11,0.28,5248.0,B1,64.5,rain,43.0,,49.0
8133,2025-03-10T08:00:00,ai_model_for_test,47.22486,39.702285,70,25.27,0.88,8,0.2,4895.0,B1,73.5,rain,49.0,,60.0
8134,2025-03-10T09:00:00,ai_model_for_test,47.22486,39.702285,68,27.86,0.85,23,0.57,17102.0,B1,90.0,clear,60.0,,1.0
8135,2025-03-10T10:00:00,ai_model_for_test,47.22486,39.702285,39,44.51,0.49,12,0.3,21544.0,B1,1.5,clear,1.0,,0.0
8136,2025-03-10T11:00:00,ai_model_for_test,47.22486,39.702285,36,15.21,0.45,15,0.38,61979.0,B1,0.0,clear,0.0,,0.0
8137,2025-03-10T12:00:00,ai_model_for_test,47.22486,39.702285,31,20.45,0.39,10,0.25,56588.0,B1,0.0,clear,0.0,,0.0
8138,2025-03-10T13:00:00,ai_model_for_test,47.22486,39.702285,25,21.19,0.31,13,0.33,94847.0,B1,0.0,clear,0.0,,0.0
8139,2025-03-10T14:00:00,ai_model_for_test,47.22486,39.702285,34,14.58,0.42,7,0.17,82098.0,B1,0.0,clear,0.0,,0.0
8140,2025-03-10T15:00:00,ai_model_for_test,47.22486,39.702285,11,27.58,0.14,8,0.2,49513.0,B1,0.0,clear,0.0,,0.0
8141,2025-03-10T16:00:00,ai_model_for_test,47.22486,39.702285,37,20.76,0.46,19,0.47,40650.0,B1,0.0,clear,0.0,,0.0
8142,2025-03-10T17:00:00,ai_model_for_test,47.22486,39.702285,66,37.63,0.82,29,0.72,2769.0,B1,0.0,clear,0.0,,76.0
8143,2025-03-10T18:00:00,ai_model_for_test,47.22486,39.702285,74,45.37,0.93,18,0.45,9580.0,B1,114.0,clear,76.0,,39.0
8144,2025-03-10T19:00:00,ai_model_for_test,47.22486,39.702285,54,41.62,0.68,28,0.7,85.0,B1,58.5,clear,39.0,,71.0
8145,2025-03-10T20:00:00,ai_model_for_test,47.22486,39.702285,29,23.36,0.36,17,0.42,196.0,B1,106.5,clear,71.0,,59.0
8146,2025-03-10T21:00:00,ai_model_for_test,47.22486,39.702285,33,35.25,0.41,9,0.23,76.0,B1,88.5,rain,59.0,,71.0
8147,2025-03-10T22:00:00,ai_model_for_test,47.22486,39.702285,36,11.62,0.45,10,0.25,119.0,B1,106.5,rain,71.0,,73.0
8148,2025-03-10T23:00:00,ai_model_for_test,47.22486,39.702285,27,25.05,0.34,4,0.1,69.0,B1,109.5,rain,73.0,,74.0
8149,2025-03-11T00:00:00,ai_model_for_test,47.22486,39.702285,4,25.24,0.05,2,0.05,62.0,B1,111.0,rain,74.0,,49.0
8150,2025-03-11T01:00:00,ai_model_for_test,47.22486,39.702285,4,35.97,0.05,2,0.05,109.0,B1,73.5,rain,49.0,,54.0
8151,2025-03-11T02:00:00,ai_model_for_test,47.22486,39.702285,4,22.87,0.05,0,0.0,159.0,B1,81.0,rain,54.0,,47.0
8152,2025-03-11T03:00:00,ai_model_for_test,47.22486,39.702285,1,24.87,0.01,0,0.0,2.0,B1,70.5,rain,47.0,,40.0
8153,2025-03-11T04:00:00,ai_model_for_test,47.22486,39.702285,8,18.03,0.1,2,0.05,80.0,B1,60.0,rain,40.0,,49.0
8154,2025-03-11T05:00:00,ai_model_for_test,47.22486,39.702285,2,35.33,0.03,2,0.05,156.0,B1,73.5,rain,49.0,,50.0
8155,2025-03-11T06:00:00,ai_model_for_test,47.22486,39.702285,14,29.25,0.17,8,0.2,5393.0,B1,75.0,rain,50.0,,46.0
8156,2025-03-11T07:00:00,ai_model_for_test,47.22486,39.702285,80,28.96,1.0,9,0.23,8958.0,B1,69.0,clouds,46.0,,22.0
8157,2025-03-11T08:00:00,ai_model_for_test,47.22486,39.702285,46,56.11,0.57,14,0.35,7025.0,B1,33.0,clouds,22.0,,49.0
8158,2025-03-11T09:00:00,ai_model_for_test,47.22486,39.702285,76,44.84,0.95,14,0.35,10174.0,B1,73.5,clouds,49.0,,32.0
8159,2025-03-11T10:00:00,ai_model_for_test,47.22486,39.702285,24,19.69,0.3,11,0.28,28127.0,B1,48.0,clouds,32.0,,0.0
8160,2025-03-11T11:00:00,ai_model_for_test,47.22486,39.702285,37,12.24,0.46,14,0.35,65017.0,B1,0.0,clouds,0.0,,0.0
8161,2025-03-11T12:00:00,ai_model_for_test,47.22486,39.702285,36,11.42,0.45,9,0.23,38670.0,B1,0.0,clouds,0.0,,0.0
8162,2025-03-11T13:00:00,ai_model_for_test,47.22486,39.702285,34,41.56,0.42,13,0.33,80646.0,B1,0.0,clouds,0.0,,0.0
8163,2025-03-11T14:00:00,ai_model_for_test,47.22486,39.702285,36,17.87,0.45,12,0.3,75554.0,B1,0.0,clouds,0.0,,0.0
8164,2025-03-11T15:00:00,ai_model_for_test,47.22486,39.702285,12,30.02,0.15,14,0.35,22694.0,B1,0.0,clouds,0.0,,0.0
8165,2025-03-11T16:00:00,ai_model_for_test,47.22486,39.702285,38,52.55,0.47,12,0.3,19954.0,B1,0.0,clouds,0.0,,0.0
8166,2025-03-11T17:00:00,ai_model_for_test,47.22486,39.702285,53,31.93,0.66,11,0.28,7610.0,B1,0.0,clouds,0.0,,34.0
8167,2025-03-11T18:00:00,ai_model_for_test,47.22486,39.702285,68,52.97,0.85,17,0.42,7744.0,B1,51.0,clouds,34.0,,40.0
8168,2025-03-11T19:00:00,ai_model_for_test,47.22486,39.702285,42,36.89,0.53,8,0.2,55.0,B1,60.0,rain,40.0,,79.0
8169,2025-03-11T20:00:00,ai_model_for_test,47.22486,39.702285,14,32.14,0.17,6,0.15,0.0,B1,118.5,rain,79.0,,54.0
8170,2025-03-11T21:00:00,ai_model_for_test,47.22486,39.702285,29,40.73,0.36,6,0.15,90.0,B1,81.0,rain,54.0,,67.0
8171,2025-03-11T22:00:00,ai_model_for_test,47.22486,39.702285,10,30.24,0.12,10,0.25,78.0,B1,100.5,rain,67.0,,51.0
8172,2025-03-11T23:00:00,ai_model_for_test,47.22486,39.702285,20,41.6,0.25,10,0.25,157.0,B1,76.5,rain,51.0,,66.0
8173,2025-03-12T00:00:00,ai_model_for_test,47.22486,39.702285,1,28.85,0.01,0,0.0,20.0,B1,99.0,rain,66.0,,40.0
8174,2025-03-12T01:00:00,ai_model_for_test,47.22486,39.702285,4,21.84,0.05,1,0.03,127.0,B1,60.0,rain,40.0,,46.0
8175,2025-03-12T02:00:00,ai_model_for_test,47.22486,39.702285,8,34.16,0.1,0,0.0,141.0,B1,69.0,rain,46.0,,50.0
8176,2025-03-12T03:00:00,ai_model_for_test,47.22486,39.702285,1,33.58,0.01,2,0.05,31.0,B1,75.0,rain,50.0,,40.0
8177,2025-03-12T04:00:00,ai_model_for_test,47.22486,39.702285,6,14.94,0.07,2,0.05,21.0,B1,60.0,rain,40.0,,44.0
8178,2025-03-12T05:00:00,ai_model_for_test,47.22486,39.702285,7,16.47,0.09,1,0.03,90.0,B1,66.0,rain,44.0,,48.0
8179,2025-03-12T06:00:00,ai_model_for_test,47.22486,39.702285,25,14.53,0.31,10,0.25,7207.0,B1,72.0,rain,48.0,,45.0
8180,2025-03-12T07:00:00,ai_model_for_test,47.22486,39.702285,51,11.68,0.64,11,0.28,6040.0,B1,67.5,rain,45.0,,45.0
8181,2025-03-12T08:00:00,ai_model_for_test,47.22486,39.702285,62,16.96,0.78,7,0.17,6871.0,B1,67.5,rain,45.0,,46.0
8182,2025-03-12T09:00:00,ai_model_for_test,47.22486,39.702285,39,22.45,0.49,9,0.23,10922.0,B1,69.0,rain,46.0,,11.0
8183,2025-03-12T10:00:00,ai_model_for_test,47.22486,39.702285,32,40.2,0.4,9,0.23,20633.0,B1,16.5,rain,11.0,,0.0
8184,2025-03-12T11:00:00,ai_model_for_test,47.22486,39.702285,26,37.94,0.33,5,0.12,38158.0,B1,0.0,rain,0.0,,0.0
8185,2025-03-12T12:00:00,ai_model_for_test,47.22486,39.702285,22,41.61,0.28,8,0.2,45884.0,B1,0.0,rain,0.0,,0.0
8186,2025-03-12T13:00:00,ai_model_for_test,47.22486,39.702285,31,7.76,0.39,2,0.05,70098.0,B1,0.0,rain,0.0,,0.0
8187,2025-03-12T14:00:00,ai_model_for_test,47.22486,39.702285,21,38.78,0.26,3,0.07,77661.0,B1,0.0,rain,0.0,,0.0
8188,2025-03-12T15:00:00,ai_model_for_test,47.22486,39.702285,20,24.02,0.25,10,0.25,26912.0,B1,0.0,rain,0.0,,0.0
8189,2025-03-12T16:00:00,ai_model_for_test,47.22486,39.702285,11,26.62,0.14,9,0.23,39156.0,B1,0.0,rain,0.0,,0.0
8190,2025-03-12T17:00:00,ai_model_for_test,47.22486,39.702285,65,19.88,0.81,12,0.3,2726.0,B1,0.0,rain,0.0,,86.0
8191,2025-03-12T18:00:00,ai_model_for_test,47.22486,39.702285,43,20.24,0.54,6,0.15,4609.0,B1,129.0,rain,86.0,,66.0
8192,2025-03-12T19:00:00,ai_model_for_test,47.22486,39.702285,58,25.09,0.72,8,0.2,115.0,B1,99.0,rain,66.0,,94.0
8193,2025-03-12T20:00:00,ai_model_for_test,47.22486,39.702285,30,26.49,0.38,4,0.1,139.0,B1,141.0,rain,94.0,,74.0
8194,2025-03-12T21:00:00,ai_model_for_test,47.22486,39.702285,12,26.67,0.15,8,0.2,126.0,B1,111.0,rain,74.0,,59.0
8195,2025-03-12T22:00:00,ai_model_for_test,47.22486,39.702285,22,7.77,0.28,4,0.1,5.0,B1,88.5,rain,59.0,,62.0
8196,2025-03-12T23:00:00,ai_model_for_test,47.22486,39.702285,15,34.68,0.19,4,0.1,45.0,B1,93.0,rain,62.0,,65.0
8197,2025-03-13T00:00:00,ai_model_for_test,47.22486,39.702285,7,23.43,0.09,5,0.12,44.0,B1,97.5,clear,65.0,,39.0
8198,2025-03-13T01:00:00,ai_model_for_test,47.22486,39.702285,4,56.31,0.05,5,0.12,126.0,B1,58.5,clear,39.0,,46.0
8199,2025-03-13T02:00:00,ai_model_for_test,47.22486,39.702285,4,17.79,0.05,5,0.12,192.0,B1,69.0,clear,46.0,,40.0
8200,2025-03-13T03:00:00,ai_model_for_test,47.22486,39.702285,7,55.91,0.09,4,0.1,82.0,B1,60.0,clear,40.0,,48.0
8201,2025-03-13T04:00:00,ai_model_for_test,47.22486,39.702285,1,57.56,0.01,2,0.05,116.0,B1,72.0,clear,48.0,,43.0
8202,2025-03-13T05:00:00,ai_model_for_test,47.22486,39.702285,6,12.42,0.07,3,0.07,59.0,B1,64.5,clear,43.0,,38.0
8203,2025-03-13T06:00:00,ai_model_for_test,47.22486,39.702285,24,20.03,0.3,14,0.35,7345.0,B1,57.0,clear,38.0,,40.0
8204,2025-03-13T07:00:00,ai_model_for_test,47.22486,39.702285,59,19.2,0.74,32,0.8,6696.0,B1,60.0,clear,40.0,,55.0
8205,2025-03-13T08:00:00,ai_model_for_test,47.22486,39.702285,73,18.34,0.91,16,0.4,7556.0,B1,82.5,clear,55.0,,44.0
8206,2025-03-13T09:00:00,ai_model_for_test,47.22486,39.702285,44,56.4,0.55,10,0.25,12446.0,B1,66.0,clear,44.0,,10.0
8207,2025-03-13T10:00:00,ai_model_for_test,47.22486,39.702285,30,44.87,0.38,7,0.17,20205.0,B1,15.0,clear,10.0,,0.0
8208,2025-03-13T11:00:00,ai_model_for_test,47.22486,39.702285,26,21.22,0.33,7,0.17,64553.0,B1,0.0,clear,0.0,,0.0
8209,2025-03-13T12:00:00,ai_model_for_test,47.22486,39.702285,30,54.31,0.38,6,0.15,44285.0,B1,0.0,clear,0.0,,0.0
8210,2025-03-13T13:00:00,ai_model_for_test,47.22486,39.702285,34,43.36,0.42,7,0.17,85235.0,B1,0.0,clear,0.0,,0.0
8211,2025-03-13T14:00:00,ai_model_for_test,47.22486,39.702285,28,20.34,0.35,5,0.12,81611.0,B1,0.0,clear,0.0,,0.0
8212,2025-03-13T15:00:00,ai_model_for_test,47.22486,39.702285,36,36.04,0.45,9,0.23,18879.0,B1,0.0,clear,0.0,,0.0
8213,2025-03-13T16:00:00,ai_model_for_test,47.22486,39.702285,20,48.71,0.25,19,0.47,22075.0,B1,0.0,clear,0.0,,0.0
8214,2025-03-13T17:00:00,ai_model_for_test,47.22486,39.702285,75,51.61,0.94,33,0.82,3525.0,B1,0.0,clear,0.0,,79.0
8215,2025-03-13T18:00:00,ai_model_for_test,47.22486,39.702285,75,44.75,0.94,38,0.95,2999.0,B1,118.5,clear,79.0,,79.0
8216,2025-03-13T19:00:00,ai_model_for_test,47.22486,39.702285,64,49.45,0.8,33,0.82,136.0,B1,118.5,clear,79.0,,77.0
8217,2025-03-13T20:00:00,ai_model_for_test,47.22486,39.702285,15,15.76,0.19,8,0.2,112.0,B1,115.5,clear,77.0,,51.0
8218,2025-03-13T21:00:00,ai_model_for_test,47.22486,39.702285,11,28.15,0.14,10,0.25,146.0,B1,76.5,clear,51.0,,53.0
8219,2025-03-13T22:00:00,ai_model_for_test,47.22486,39.702285,32,49.93,0.4,6,0.15,84.0,B1,79.5,clear,53.0,,62.0
8220,2025-03-13T23:00:00,ai_model_for_test,47.22486,39.702285,18,13.43,0.23,20,0.5,110.0,B1,93.0,clear,62.0,,50.0
8221,2025-03-14T00:00:00,ai_model_for_test,47.22486,39.702285,0,0.0,0.0,0,0.0,90.0,B1,75.0,rain,50.0,,35.0
8222,2025-03-14T01:00:00,ai_model_for_test,47.22486,39.702285,7,33.48,0.09,2,0.05,104.0,B1,52.5,rain,35.0,,50.0
8223,2025-03-14T02:00:00,ai_model_for_test,47.22486,39.702285,2,34.08,0.03,2,0.05,14.0,B1,75.0,rain,50.0,,41.0
8224,2025-03-14T03:00:00,ai_model_for_test,47.22486,39.702285,6,8.44,0.07,0,0.0,62.0,B1,61.5,rain,41.0,,41.0
8225,2025-03-14T04:00:00,ai_model_for_test,47.22486,39.702285,5,25.68,0.06,2,0.05,158.0,B1,61.5,rain,41.0,,47.0
8226,2025-03-14T05:00:00,ai_model_for_test,47.22486,39.702285,7,20.35,0.09,0,0.0,13.0,B1,70.5,rain,47.0,,45.0
8227,2025-03-14T06:00:00,ai_model_for_test,47.22486,39.702285,25,20.67,0.31,8,0.2,4857.0,B1,67.5,rain,45.0,,52.0
8228,2025-03-14T07:00:00,ai_model_for_test,47.22486,39.702285,38,33.19,0.47,10,0.25,7443.0,B1,78.0,rain,52.0,,35.0
8229,2025-03-14T08:00:00,ai_model_for_test,47.22486,39.702285,44,38.11,0.55,10,0.25,7825.0,B1,52.5,rain,35.0,,39.0
8230,2025-03-14T09:00:00,ai_model_for_test,47.22486,39.702285,68,24.84,0.85,13,0.33,13886.0,B1,58.5,rain,39.0,,15.0
8231,2025-03-14T10:00:00,ai_model_for_test,47.22486,39.702285,29,37.93,0.36,7,0.17,19586.0,B1,22.5,rain,15.0,,0.0
8232,2025-03-14T11:00:00,ai_model_for_test,47.22486,39.702285,32,12.73,0.4,8,0.2,38731.0,B1,0.0,rain,0.0,,0.0
8233,2025-03-14T12:00:00,ai_model_for_test,47.22486,39.702285,37,54.78,0.46,10,0.25,53819.0,B1,0.0,clear,0.0,,0.0
8234,2025-03-14T13:00:00,ai_model_for_test,47.22486,39.702285,40,53.85,0.5,10,0.25,97734.0,B1,0.0,clear,0.0,,0.0
8235,2025-03-14T14:00:00,ai_model_for_test,47.22486,39.702285,15,42.39,0.19,16,0.4,98053.0,B1,0.0,clear,0.0,,0.0
8236,2025-03-14T15:00:00,ai_model_for_test,47.22486,39.702285,14,21.83,0.17,9,0.23,47005.0,B1,0.0,clear,0.0,,0.0
8237,2025-03-14T16:00:00,ai_model_for_test,47.22486,39.702285,32,42.81,0.4,7,0.17,44201.0,B1,0.0,clear,0.0,,0.0
8238,2025-03-14T17:00:00,ai_model_for_test,47.22486,39.702285,42,13.2,0.53,18,0.45,3206.0,B1,0.0,clear,0.0,,46.0
8239,2025-03-14T18:00:00,ai_model_for_test,47.22486,39.702285,74,55.71,0.93,14,0.35,5522.0,B1,69.0,clear,46.0,,62.0
8240,2025-03-14T19:00:00,ai_model_for_test,47.22486,39.702285,60,27.12,0.75,28,0.7,137.0,B1,93.0,clear,62.0,,75.0
8241,2025-03-14T20:00:00,ai_model_for_test,47.22486,39.702285,29,57.24,0.36,10,0.25,67.0,B1,112.5,clear,75.0,,64.0
8242,2025-03-14T21:00:00,ai_model_for_test,47.22486,39.702285,33,31.14,0.41,5,0.12,80.0,B1,96.0,clear,64.0,,59.0
8243,2025-03-14T22:00:00,ai_model_for_test,47.22486,39.702285,28,40.12,0.35,9,0.23,62.0,B1,88.5,clear,59.0,,57.0
8244,2025-03-14T23:00:00,ai_model_for_test,47.22486,39.702285,30,22.84,0.38,20,0.5,86.0,B1,85.5,clear,57.0,,50.0
8245,2025-03-15T00:00:00,ai_model_for_test,47.22486,39.702285,6,29.49,0.07,4,0.1,30.0,B1,75.0,clouds,50.0,,36.0
8246,2025-03-15T01:00:00,ai_model_for_test,47.22486,39.702285,8,14.01,0.1,0,0.0,3.0,B1,54.0,clouds,36.0,,34.0
8247,2025-03-15T02:00:00,ai_model_for_test,47.22486,39.702285,7,57.75,0.09,4,0.1,171.0,B1,51.0,clouds,34.0,,42.0
8248,2025-03-15T03:00:00,ai_model_for_test,47.22486,39.702285,0,0.0,0.0,4,0.1,82.0,B1,63.0,clouds,42.0,,25.0
8249,2025-03-15T04:00:00,ai_model_for_test,47.22486,39.702285,6,56.4,0.07,1,0.03,105.0,B1,37.5,clouds,25.0,,45.0
8250,2025-03-15T05:00:00,ai_model_for_test,47.22486,39.702285,1,26.51,0.01,2,0.05,126.0,B1,67.5,clouds,45.0,,34.0
8251,2025-03-15T06:00:00,ai_model_for_test,47.22486,39.702285,14,40.59,0.17,16,0.4,7052.0,B1,51.0,clouds,34.0,,22.0
8252,2025-03-15T07:00:00,ai_model_for_test,47.22486,39.702285,69,39.58,0.86,21,0.53,7949.0,B1,33.0,clouds,22.0,,25.0
8253,2025-03-15T08:00:00,ai_model_for_test,47.22486,39.702285,48,33.83,0.6,25,0.62,8158.0,B1,37.5,clouds,25.0,,31.0
8254,2025-03-15T09:00:00,ai_model_for_test,47.22486,39.702285,47,43.8,0.59,32,0.8,13278.0,B1,46.5,clouds,31.0,,16.0
8255,2025-03-15T10:00:00,ai_model_for_test,47.22486,39.702285,16,35.36,0.2,7,0.17,30434.0,B1,24.0,clear,16.0,,0.0
8256,2025-03-15T11:00:00,ai_model_for_test,47.22486,39.702285,38,19.91,0.47,9,0.23,67561.0,B1,0.0,clear,0.0,,0.0
8257,2025-03-15T12:00:00,ai_model_for_test,47.22486,39.702285,38,25.4,0.47,5,0.12,55349.0,B1,0.0,clear,0.0,,0.0
8258,2025-03-15T13:00:00,ai_model_for_test,47.22486,39.702285,12,29.07,0.15,18,0.45,88284.0,B1,0.0,clear,0.0,,0.0
8259,2025-03-15T14:00:00,ai_model_for_test,47.22486,39.702285,30,40.57,0.38,17,0.42,88311.0,B1,0.0,clear,0.0,,0.0
8260,2025-03-15T15:00:00,ai_model_for_test,47.22486,39.702285,39,50.65,0.49,16,0.4,36840.0,B1,0.0,clear,0.0,,0.0
8261,2025-03-15T16:00:00,ai_model_for_test,47.22486,39.702285,37,28.3,0.46,12,0.3,28545.0,B1,0.0,clear,0.0,,0.0
8262,2025-03-15T17:00:00,ai_model_for_test,47.22486,39.702285,50,48.81,0.62,32,0.8,7704.0,B1,0.0,clear,0.0,,50.0
8263,2025-03-15T18:00:00,ai_model_for_test,47.22486,39.702285,49,31.17,0.61,31,0.78,9050.0,B1,75.0,clear,50.0,,22.0
8264,2025-03-15T19:00:00,ai_model_for_test,47.22486,39.702285,68,35.28,0.85,37,0.93,64.0,B1,33.0,clear,22.0,,76.0
8265,2025-03-15T20:00:00,ai_model_for_test,47.22486,39.702285,28,55.0,0.35,11,0.28,77.0,B1,114.0,clear,76.0,,67.0
8266,2025-03-15T21:00:00,ai_model_for_test,47.22486,39.702285,29,35.98,0.36,13,0.33,95.0,B1,100.5,clear,67.0,,63.0
8267,2025-03-15T22:00:00,ai_model_for_test,47.22486,39.702285,20,28.44,0.25,5,0.12,79.0,B1,94.5,clouds,63.0,,58.0
8268,2025-03-15T23:00:00,ai_model_for_test,47.22486,39.702285,40,51.82,0.5,10,0.25,15.0,B1,87.0,clouds,58.0,,74.0
8269,2025-03-16T00:00:00,ai_model_for_test,47.22486,39.702285,8,50.87,0.1,2,0.05,177.0,B1,111.0,clear,74.0,,43.0
8270,2025-03-16T01:00:00,ai_model_for_test,47.22486,39.702285,6,23.52,0.07,5,0.12,5.0,B1,64.5,clear,43.0,,39.0
8271,2025-03-16T02:00:00,ai_model_for_test,47.22486,39.702285,10,52.01,0.12,2,0.05,53.0,B1,58.5,clear,39.0,,45.0
8272,2025-03-16T03:00:00,ai_model_for_test,47.22486,39.702285,0,0.0,0.0,3,0.07,148.0,B1,67.5,clear,45.0,,30.0
8273,2025-03-16T04:00:00,ai_model_for_test,47.22486,39.702285,2,45.67,0.03,2,0.05,52.0,B1,45.0,clear,30.0,,34.0
8274,2025-03-16T05:00:00,ai_model_for_test,47.22486,39.702285,0,0.0,0.0,5,0.12,18.0,B1,51.0,clear,34.0,,30.0
8275,2025-03-16T06:00:00,ai_model_for_test,47.22486,39.702285,14,35.91,0.17,17,0.42,9733.0,B1,45.0,clear,30.0,,22.0
8276,2025-03-16T07:00:00,ai_model_for_test,47.22486,39.702285,76,51.13,0.95,21,0.53,7807.0,B1,33.0,clear,22.0,,34.0
8277,2025-03-16T08:00:00,ai_model_for_test,47.22486,39.702285,65,44.31,0.81,30,0.75,9372.0,B1,51.0,clear,34.0,,22.0
8278,2025-03-16T09:00:00,ai_model_for_test,47.22486,39.702285,67,40.29,0.84,28,0.7,11004.0,B1,33.0,clouds,22.0,,10.0
8279,2025-03-16T10:00:00,ai_model_for_test,47.22486,39.702285,17,56.1,0.21,11,0.28,27860.0,B1,15.0,clouds,10.0,,0.0
8280,2025-03-16T11:00:00,ai_model_for_test,47.22486,39.702285,36,27.06,0.45,5,0.12,48762.0,B1,0.0,clouds,0.0,,0.0
8281,2025-03-16T12:00:00,ai_model_for_test,47.22486,39.702285,40,39.8,0.5,17,0.42,61250.0,B1,0.0,clouds,0.0,,0.0
8282,2025-03-16T13:00:00,ai_model_for_test,47.22486,39.702285,26,16.75,0.33,9,0.23,88837.0,B1,0.0,clouds,0.0,,0.0
8283,2025-03-16T14:00:00,ai_model_for_test,47.22486,39.702285,32,12.57,0.4,9,0.23,75852.0,B1,0.0,clouds,0.0,,0.0
8284,2025-03-16T15:00:00,ai_model_for_test,47.22486,39.702285,29,51.69,0.36,7,0.17,31882.0,B1,0.0,clouds,0.0,,0.0
8285,2025-03-16T16:00:00,ai_model_for_test,47.22486,39.702285,15,48.06,0.19,14,0.35,39582.0,B1,0.0,clouds,0.0,,0.0
8286,2025-03-16T17:00:00,ai_model_for_test,47.22486,39.702285,60,35.45,0.75,18,0.45,5031.0,B1,0.0,clouds,0.0,,48.0
8287,2025-03-16T18:00:00,ai_model_for_test,47.22486,39.702285,71,24.92,0.89,10,0.25,3466.0,B1,72.0,clouds,48.0,,73.0
8288,2025-03-16T19:00:00,ai_model_for_test,47.22486,39.702285,80,25.84,1.0,22,0.55,81.0,B1,109.5,clouds,73.0,,84.0
8289,2025-03-16T20:00:00,ai_model_for_test,47.22486,39.702285,27,40.89,0.34,18,0.45,75.0,B1,126.0,clouds,84.0,,51.0
8290,2025-03-16T21:00:00,ai_model_for_test,47.22486,39.702285,13,22.5,0.16,17,0.42,182.0,B1,76.5,clear,51.0,,45.0
8291,2025-03-16T22:00:00,ai_model_for_test,47.22486,39.702285,37,59.79,0.46,5,0.12,133.0,B1,67.5,clear,45.0,,64.0
8292,2025-03-16T23:00:00,ai_model_for_test,47.22486,39.702285,13,46.64,0.16,9,0.23,158.0,B1,96.0,clear,64.0,,49.0
8293,2025-03-17T00:00:00,ai_model_for_test,47.22486,39.702285,4,21.82,0.05,2,0.05,64.0,B1,73.5,rain,49.0,,49.0
8294,2025-03-17T01:00:00,ai_model_for_test,47.22486,39.702285,9,22.23,0.11,1,0.03,75.0,B1,73.5,rain,49.0,,50.0
8295,2025-03-17T02:00:00,ai_model_for_test,47.22486,39.702285,8,33.35,0.1,0,0.0,26.0,B1,75.0,rain,50.0,,49.0
8296,2025-03-17T03:00:00,ai_model_for_test,47.22486,39.702285,4,22.86,0.05,2,0.05,145.0,B1,73.5,rain,49.0,,47.0
8297,2025-03-17T04:00:00,ai_model_for_test,47.22486,39.702285,4,9.27,0.05,2,0.05,85.0,B1,70.5,rain,47.0,,42.0
8298,2025-03-17T05:00:00,ai_model_for_test,47.22486,39.702285,7,34.8,0.09,1,0.03,25.0,B1,63.0,clear,42.0,,42.0
8299,2025-03-17T06:00:00,ai_model_for_test,47.22486,39.702285,27,10.16,0.34,13,0.33,6220.0,B1,63.0,clear,42.0,,45.0
8300,2025-03-17T07:00:00,ai_model_for_test,47.22486,39.702285,79,31.96,0.99,39,0.97,7118.0,B1,67.5,clear,45.0,,49.0
8301,2025-03-17T08:00:00,ai_model_for_test,47.22486,39.702285,44,32.44,0.55,28,0.7,7397.0,B1,73.5,clear,49.0,,35.0
8302,2025-03-17T09:00:00,ai_model_for_test,47.22486,39.702285,78,40.65,0.97,19,0.47,14491.0,B1,52.5,clear,35.0,,16.0
